TGT,singular_array,prime_sqr_n_0,sine_prime_sqr_n_0,coss_prime_sqr_n_0,prime_sqr_n_1,sine_prime_sqr_n_1,coss_prime_sqr_n_1,prime_sqr_n_2,sine_prime_sqr_n_2,coss_prime_sqr_n_2,prime_sqr_n_3,sine_prime_sqr_n_3,coss_prime_sqr_n_3,prime_sqr_n_4,sine_prime_sqr_n_4,coss_prime_sqr_n_4,prime_sqr_n_5,sine_prime_sqr_n_5,coss_prime_sqr_n_5,prime_sqr_n_6,sine_prime_sqr_n_6,coss_prime_sqr_n_6,prime_sqr_n_7,sine_prime_sqr_n_7,coss_prime_sqr_n_7,prime_sqr_n_8,sine_prime_sqr_n_8,coss_prime_sqr_n_8,prime_sqr_n_9,sine_prime_sqr_n_9,coss_prime_sqr_n_9,promotional_effect_strength_0,LowSakes_effect_strength_0,promotional_effect_strength_1,LowSakes_effect_strength_1,promotional_effect_strength_2,LowSakes_effect_strength_2
1.259006669457277,29.0,8.0,0.5611548750061283,0.8136608337817277,0.0,0.24125205337158892,0.980626666278077,9.0,-0.337370407829218,0.427344650019826,0.0,-0.40547600992480554,-0.9883631227160206,7.0,-0.5953174439089763,-0.99090629466234,0.0,0.20646317306699868,-0.07385891518051921,6.0,0.5684095795628555,0.9991890853480263,8.0,-0.32286763291074133,0.3467160057733226,7.0,0.12566382169464432,0.9974634542721367,0.0,0.5510477064353726,-0.8926175529618101,0.0,0.0,0.0,0.0,0.0,0.0
4.10432582639305,8.0,9.0,-0.3527105788922645,0.918920333694677,6.0,-0.5989128959489612,-0.4194384574219601,6.0,0.3011706613861079,-0.5784059442727354,9.0,0.43056941369409085,0.8613340197948892,4.0,0.5991343459853751,-0.6031404878138081,2.0,-0.5231777317772892,-0.5705281086884691,6.0,-0.4268827916365295,0.9896969300929425,3.0,0.4096642383654246,0.8878163948347803,8.0,0.2167376067962679,0.9593367477904852,5.0,-0.4653577612615264,0.3755903646391815,0.0,0.0,0.0,0.0,0.0,0.0
1.8256083263093572,-7.0,5.0,0.37933967942720187,-0.20973340993779196,2.0,0.5999947728926921,0.809799419735867,7.0,0.03282439903178061,-0.39113140010353875,2.0,-0.5671532628995364,-0.9618474813878094,1.0,-0.5999074057988341,0.3994294359265987,3.0,0.5985727206122732,-0.7325505858872937,2.0,0.4498251829595608,0.05046615163497934,9.0,0.2694050690903969,0.2401809866525768,3.0,-0.11109326463871075,0.161295265758724,9.0,-0.04489831686229892,0.9998732739407331,0.0,0.0,0.0,0.0,0.0,0.0
0.7325368687976201,-11.0,0.0,-0.4577402625439378,-0.9442613916023262,7.0,-0.2753302719658669,-0.51785531394489,4.0,-0.0754160024621774,-0.9938890806623109,4.0,0.3035605290072549,-0.6892506480040921,6.0,0.2681652542908855,-0.8806620047273418,4.0,-0.4778038818420701,-0.860868456802182,1.0,-0.29900333852684763,-0.36275218142874655,5.0,-0.23895834352316778,0.9988292984406415,6.0,0.5117245492334369,0.8487068684987089,8.0,0.2341153992745475,0.9057596598034305,0.0,0.0,0.0,0.0,0.0,0.0
1.9894879804244923,-12.0,9.0,-0.40074371866252506,0.7546645683370328,9.0,-0.13747186147125692,-0.8808072829735909,8.0,0.5315833514682348,-0.2862830337982553,9.0,0.3184163015462536,0.6651524010997419,0.0,-0.41941104627578096,0.8051917830360409,4.0,0.27063755780917165,-0.8037531030671684,1.0,0.041018704807093145,-0.45699764467590126,3.0,0.34285408603876033,0.7049740277397255,1.0,-0.44602813147808584,-0.6298898088053568,6.0,-0.338516267853672,0.3831016502743039,0.0,0.0,0.0,0.0,0.0,0.0
0.6203820281438504,1.0,8.0,0.5226287918404787,0.4199911608324041,8.0,0.3172428954341244,-0.609838960092885,4.0,-0.5151667628748496,-0.9953777189520178,4.0,-0.22035692331142603,-0.8233273381871868,9.0,-0.4407919962449897,-0.9677649758417125,3.0,-0.08492325149937244,-0.4898080667419126,9.0,0.5916169161211446,0.9219663437680219,8.0,-0.5951429404683498,0.7650081324597305,2.0,0.5930731752674291,-0.4497618710051723,8.0,0.5793018052326938,0.799447117284901,0.0,0.0,0.0,0.0,0.0,0.0
2.9174474813621543,-2.0,3.0,-0.46013201117043706,-0.9525513776721354,9.0,-0.5446026459324816,-0.7648252284538007,4.0,0.5978349258704703,-0.9801493416669075,5.0,0.49035973316273324,-0.683346246807465,4.0,0.3591827888170086,-0.1300765877412884,2.0,-0.10973344273901339,-0.09004033362667242,3.0,-0.5327393924977888,-0.04477658129165343,0.0,0.543360772944442,-0.3703052909051402,7.0,-0.3549451554595318,0.8529722250573759,7.0,-0.5988280622274224,0.4835161253607364,0.0,0.0,0.0,0.0,0.0,0.0
3.4620785052473817,-9.0,8.0,0.5542440593210068,0.22470575629110887,4.0,0.4895612038495663,0.7339888697226536,1.0,-0.5999438091946487,-0.30780620391084185,7.0,-0.597364290453874,-0.2173645569339828,0.0,-0.33170357560232167,0.9477765418125067,5.0,0.5110008683796324,-0.8085565372051661,2.0,0.5930731752674291,-0.4497618710051723,8.0,-0.3069063543810067,0.880941693256462,5.0,0.2525171511174217,0.27792798194444407,1.0,0.5816184254139467,-0.9980657737223069,1.0,1.0,0.0,0.0,0.0,0.0
1.57706937526471,-10.0,1.0,-0.599394206985494,-0.860712335199252,3.0,-0.574858541582909,0.9476786649679034,2.0,0.5061412670993106,-0.5036331262607745,2.0,0.5975937274844466,-0.9416611367139471,0.0,0.5171481672418105,0.9756330095873869,4.0,-0.5847831054807923,-0.4968694591915855,7.0,-0.3549451554595318,0.8529722250573759,7.0,0.12566382169464432,0.9974634542721367,2.0,-0.2131061143411286,-0.7009227926512687,6.0,-0.3997105692714282,-0.020435818453839908,1.0,1.0,0.0,0.0,0.0,0.0
0.10588141549693736,-14.0,0.0,0.5764672584119248,-0.5769259352157396,7.0,0.4695287607077873,0.07596828912655716,0.0,-0.43261417637298244,0.21062863729433168,6.0,-0.38553208779542975,-0.677396810856768,5.0,-0.5089516772365651,-0.13812134662046138,6.0,0.5315818220262505,-0.8690160593206546,9.0,-0.04489831686229892,0.9998732739407331,3.0,-0.1583229473448497,0.2622954999627834,2.0,-0.05402311868185334,-0.7707947826129254,8.0,0.012700368115808531,0.49060618010104023,1.0,1.0,0.0,0.0,0.0,0.0
