TGT,singular_array,prime_sqr_n_0,sine_prime_sqr_n_0,coss_prime_sqr_n_0,prime_sqr_n_1,sine_prime_sqr_n_1,coss_prime_sqr_n_1,prime_sqr_n_2,sine_prime_sqr_n_2,coss_prime_sqr_n_2,prime_sqr_n_3,sine_prime_sqr_n_3,coss_prime_sqr_n_3,prime_sqr_n_4,sine_prime_sqr_n_4,coss_prime_sqr_n_4,prime_sqr_n_5,sine_prime_sqr_n_5,coss_prime_sqr_n_5,prime_sqr_n_6,sine_prime_sqr_n_6,coss_prime_sqr_n_6,prime_sqr_n_7,sine_prime_sqr_n_7,coss_prime_sqr_n_7,prime_sqr_n_8,sine_prime_sqr_n_8,coss_prime_sqr_n_8,prime_sqr_n_9,sine_prime_sqr_n_9,coss_prime_sqr_n_9,promotional_effect_strength_0,LowSakes_effect_strength_0,promotional_effect_strength_1,LowSakes_effect_strength_1,promotional_effect_strength_2,LowSakes_effect_strength_2
1.7858569516669456,-12.0,0.0,-0.31628940640593417,-0.2770482602073727,4.0,-0.22035692331142603,-0.8233273381871868,0.0,-0.5940447384612305,0.005423431811823377,4.0,0.4296070842907938,-0.33995141260710443,5.0,-0.527807307761095,-0.9998825032819619,7.0,0.25000455407465416,0.4126099928529672,7.0,-0.2753302719658669,-0.51785531394489,6.0,-0.5853960757589318,-0.6160109917945542,4.0,-0.20280989687260825,-0.24106976356239238,7.0,-0.29185770625241336,-0.4840331033830367,0.0,0.0,0.0,0.0,0.0,0.0
2.4553818390459714,14.0,5.0,-0.30571961184647306,-0.9804468859763115,7.0,0.5616442375632259,-0.11545832298058768,5.0,0.34955930239667027,-0.9961245534050029,0.0,-0.40547600992480554,-0.9883631227160206,6.0,0.2848070529727562,-0.9736111339437015,7.0,0.014086768972923195,0.31638871525197027,8.0,-0.06219766942041708,-0.6883809877599487,0.0,0.5171481672418105,0.9756330095873869,8.0,0.5793018052326938,0.799447117284901,4.0,0.32845823078907893,-0.999973996955491,0.0,0.0,0.0,0.0,0.0,0.0
1.5721265148801473,3.0,3.0,0.401576133446851,-0.856709419292302,4.0,-0.5752532909926678,-0.9223205731570917,6.0,-0.02479378555076597,-0.991965952307207,2.0,0.5956243446221606,-0.9284728194250073,0.0,-0.43261417637298244,0.21062863729433168,4.0,-0.056778193460985456,-0.6716300282756256,3.0,-0.04765368172681032,0.8050098400047855,1.0,-0.599285032355704,0.9063970247522298,2.0,-0.5038062673396054,-0.8851807009947029,0.0,-0.2998232406591294,-0.20001287583169275,0.0,0.0,0.0,0.0,0.0,0.0
4.472953888695395,-5.0,7.0,-0.5953170326653714,-0.8092618437630452,8.0,0.46866619158145206,-0.004201018050591403,5.0,-0.16846712526174212,-0.9568422160492362,6.0,-0.3997105692714282,-0.020435818453839908,4.0,-0.09398014756426547,-0.8178267495875863,6.0,0.4315340477519223,-0.2017890386606233,9.0,-0.5446026459324816,-0.7648252284538007,9.0,0.03005801218241695,-0.9657728704198739,8.0,0.48014447112806746,0.6590686986151754,9.0,0.5109991399227101,-0.177878232068627,0.0,0.0,0.0,0.0,0.0,0.0
4.0192258942139665,6.0,6.0,0.540017240378596,-0.97881708375035,5.0,-0.4407897586975613,-0.8735885374287972,4.0,0.34398850819785914,-0.7540634635517721,3.0,0.3668210351847489,-0.881374647059996,6.0,0.45673227291069984,-0.9968057399898754,1.0,-0.3482928805385457,-0.9469027002560108,4.0,0.4895612038495663,0.7339888697226536,7.0,0.08877188357426061,-0.5382755358211564,7.0,-0.33965488214387024,0.29348719967884335,5.0,-0.527807307761095,-0.9998825032819619,0.0,0.0,0.0,0.0,0.0,0.0
3.308263975869273,16.0,1.0,-0.578644171878086,-0.08195232486680042,1.0,0.46289486828002435,-0.6460727465283462,8.0,-0.5999984012543688,-0.8990186384001021,1.0,-0.2659239668926396,-0.9694090062893295,4.0,-0.524526759471139,-0.6822456697080289,4.0,0.5959515600392642,-0.8657257153354351,7.0,-0.5856971775352702,-0.02735229785693378,4.0,-0.1308150043225474,0.4705705987894754,8.0,0.012700368115808531,0.49060618010104023,2.0,0.5061412670993106,-0.5036331262607745,1.0,1.0,0.0,0.0,0.0,0.0
4.33165476733213,15.0,7.0,0.05152668141565042,-0.9499532647742974,1.0,-0.248986517129923,-0.5638421601380069,9.0,0.5009231289823018,-0.7849470741954818,5.0,-0.2894371184747474,-0.6043413471592676,0.0,0.5073884796586018,0.5857515458296413,1.0,-0.599394206985494,-0.860712335199252,9.0,0.36028736542908973,-0.5316760103812198,0.0,0.09781648299524452,0.9565757106487967,1.0,-0.2659239668926396,-0.9694090062893295,4.0,-0.17500794923316723,-0.8728544420580265,1.0,1.0,0.0,0.0,0.0,0.0
1.4704063950764785,-15.0,0.0,-0.30020196817374073,0.42870606903591363,3.0,-0.1658097511844381,-0.9053712219004304,0.0,-0.5963897541851414,0.6662764740062884,8.0,0.5839011478928903,0.20121045280850577,4.0,-0.5527439120855584,-0.5175928776583146,7.0,0.23283795112511435,-0.29405183770695625,0.0,-0.5836417992270077,0.6698335843427901,9.0,-0.5889585192300495,-0.7800949560725459,8.0,-0.4644853393895272,0.30123805193620773,0.0,0.20687373434844203,0.31040137977863924,1.0,1.0,0.0,0.0,0.0,0.0
0.7358630775580922,7.0,5.0,-0.3217034882420479,-0.8649707602633754,2.0,0.34171784110605263,-0.6522477429940603,3.0,0.44890846590012223,-0.12202325638927819,1.0,-0.4702269229138579,-0.8482222422240929,1.0,0.5347145778846655,0.49191825750792273,7.0,0.03282439903178061,-0.39113140010353875,8.0,-0.08081595728491278,-0.035466375439564636,2.0,0.5819566934353309,0.9910290876048147,6.0,0.5302945875957453,-0.42052716625335007,4.0,0.34398850819785914,-0.7540634635517721,0.0,0.0,0.0,0.0,0.0,0.0
2.2604034078123103,-10.0,2.0,0.3569626382302548,0.013234430842396791,4.0,-0.5803016081075663,-0.9470012809365903,0.0,-0.41941104627578096,0.8051917830360409,8.0,0.46866619158145206,-0.004201018050591403,4.0,-0.15698811144067754,-0.33088452435155535,6.0,-0.22292811136576587,-0.7335751685373418,6.0,0.19653596237919024,0.6476858712489355,8.0,-0.3385135448351691,-0.3613479932747631,6.0,-0.5996621989317584,-0.5119244376835099,2.0,-0.43422509799204956,-0.11396188330533023,0.0,0.0,0.0,0.0,0.0,0.0
2.8189463082839796,-5.0,5.0,-0.597099201562051,-0.7435057400960196,8.0,0.4567301341381135,-0.6653644059844672,3.0,-0.036704166500735824,0.08436599978934706,5.0,-0.4407897586975613,-0.8735885374287972,5.0,-0.18638027559401163,-0.5245218162041001,8.0,0.5315833514682348,-0.2862830337982553,4.0,-0.30452841002516395,0.9920428017817454,2.0,0.47375040458994805,0.9973550975339865,8.0,0.46866619158145206,-0.004201018050591403,7.0,0.5679650859942071,-0.9995018397194423,1.0,1.0,0.0,0.0,0.0,0.0
2.7560430630698733,-5.0,0.0,0.5763458286276639,0.755652066180135,1.0,-0.578644171878086,-0.08195232486680042,1.0,0.1541484854016634,0.734197165635695,4.0,0.28723932642528294,-0.9962559153320237,3.0,0.295247100377011,0.1867605734849281,3.0,-0.47194050594433856,-0.9153195706206638,6.0,0.5675186432877893,0.7903240641699852,4.0,-0.12050616417774729,0.8958413314248959,0.0,-0.5964374980019571,-0.46843208174671663,3.0,-0.5779063920379203,-0.2238133978015571,1.0,1.0,0.0,0.0,0.0,0.0
0.09779849035092973,-14.0,2.0,-0.5463300662173928,0.31781735571325226,8.0,-0.02479708078751851,-0.8044662640860465,1.0,-0.39250516459502677,0.8003511493673136,9.0,0.3341523368005369,0.003917064937285891,3.0,-0.4941634831834207,0.28716026933526484,4.0,0.5978349258704703,-0.9801493416669075,7.0,-0.581341639312292,0.6414793516572604,3.0,-0.07404332647568863,0.9992486043366133,0.0,0.5076217624540584,-0.37474156676223824,3.0,0.44890846590012223,-0.12202325638927819,1.0,1.0,0.0,0.0,0.0,0.0
0.41387705846612133,-2.0,0.0,0.4866482544440966,0.8740338014644908,0.0,-0.30020196817374073,0.42870606903591363,2.0,0.5771089399815934,0.6540817673994146,8.0,-0.47612725776528464,-0.40574159772648133,6.0,0.5839003890239791,-0.5314161870455814,3.0,-0.5826653211702234,-0.8131281706090088,9.0,0.3451184037005788,0.1624790784928402,0.0,0.11626754707302982,0.5237419879777624,1.0,-0.248986517129923,-0.5638421601380069,9.0,0.21802706357557747,-0.9366016555375656,0.0,0.0,0.0,0.0,0.0,0.0
1.7243161108919995,12.0,9.0,0.36463018825598353,-0.991927100624644,1.0,-0.033942070700634215,0.22617336098065097,8.0,-0.3538288077360393,-0.8882374171884784,3.0,0.401576133446851,-0.856709419292302,6.0,-0.4644832516756422,-0.4411450751491205,4.0,0.408652361336461,-0.9185587642041345,3.0,-0.47863938921758076,0.8221249125680572,5.0,-0.5756449820853564,0.8922043761382122,4.0,-0.2376887122728341,-0.9927806812435711,5.0,-0.18638027559401163,-0.5245218162041001,0.0,0.0,0.0,0.0,0.0,0.0
0.15544418915979608,-1.0,4.0,-0.27163908802400394,-0.003001389009179365,5.0,0.5110008683796324,-0.8085565372051661,1.0,0.525948046718062,0.9451561903518567,0.0,-0.43231103579107616,0.029466761982225424,5.0,0.31841350623076814,-0.03515982020631108,6.0,-0.02479378555076597,-0.991965952307207,0.0,0.45165143777051703,-0.09305860361798612,6.0,0.5741356615228385,0.775363296110817,8.0,0.5879301548980611,-0.4979101766507976,2.0,0.22653150887190565,0.48483416710328414,0.0,0.0,0.0,0.0,0.0,0.0
1.5703844762017114,17.0,8.0,0.5942619812603384,-0.9218563391686824,6.0,-0.5997485598497801,-0.9154430630737161,7.0,0.08877188357426061,-0.5382755358211564,3.0,0.5985727206122732,-0.7325505858872937,1.0,-0.3463933606265111,0.9738196965237691,0.0,0.20687373434844203,0.31040137977863924,1.0,-0.16099008690351466,0.12141884934095533,0.0,-0.599923281182269,0.23871842591943684,9.0,-0.5572724458618061,-0.3015088052179163,0.0,-0.33170357560232167,0.9477765418125067,0.0,0.0,0.0,0.0,0.0,0.0
4.135322438201686,-8.0,0.0,-0.45745740466357004,0.9956074080807862,3.0,0.5969878912827646,-0.09812240843388106,0.0,0.1712869930336154,0.9815518637855409,9.0,-0.16846395987720994,-0.4908535938245207,7.0,-0.3396576008647548,-0.4484159370880988,3.0,0.278780358676056,-0.5106298280479576,4.0,-0.3205348534105889,0.826719466848887,8.0,0.06880779005776338,0.4416751152842836,7.0,0.5024408202012544,-0.865572142217276,3.0,0.593281208765852,0.3844926707955597,0.0,0.0,0.0,0.0,0.0,0.0
4.21101959737565,3.0,2.0,0.5999947728926921,0.809799419735867,5.0,-0.41449998026588347,-0.5903586062375988,9.0,0.579660503814964,-0.8405051142986627,7.0,0.05152668141565042,-0.9499532647742974,9.0,0.579660503814964,-0.8405051142986627,8.0,-0.5999984012543688,-0.8990186384001021,6.0,0.5733269104201338,0.9979320382860521,8.0,0.19914811207101046,0.5319164843972828,5.0,-0.42785382633447694,-0.9768669372495463,0.0,-0.5981522357894352,0.9930682806417932,0.0,0.0,0.0,0.0,0.0,0.0
