TGT,singular_array,prime_sqr_n_0,sine_prime_sqr_n_0,coss_prime_sqr_n_0,prime_sqr_n_1,sine_prime_sqr_n_1,coss_prime_sqr_n_1,prime_sqr_n_2,sine_prime_sqr_n_2,coss_prime_sqr_n_2,prime_sqr_n_3,sine_prime_sqr_n_3,coss_prime_sqr_n_3,prime_sqr_n_4,sine_prime_sqr_n_4,coss_prime_sqr_n_4,prime_sqr_n_5,sine_prime_sqr_n_5,coss_prime_sqr_n_5,prime_sqr_n_6,sine_prime_sqr_n_6,coss_prime_sqr_n_6,prime_sqr_n_7,sine_prime_sqr_n_7,coss_prime_sqr_n_7,prime_sqr_n_8,sine_prime_sqr_n_8,coss_prime_sqr_n_8,prime_sqr_n_9,sine_prime_sqr_n_9,coss_prime_sqr_n_9,promotional_effect_strength_0,LowSakes_effect_strength_0,promotional_effect_strength_1,LowSakes_effect_strength_1,promotional_effect_strength_2,LowSakes_effect_strength_2
11.380789155195274,2.0,0.0,-0.5025373140655828,0.8354077882824816,8.0,-0.5997486553111696,-0.3836472185047092,1.0,-0.39250516459502677,0.8003511493673136,0.0,-0.39178908140178753,0.6874937863512591,1.0,0.46437354319152785,0.7176596933037447,1.0,-0.43326921862300927,0.04235681670333376,7.0,-0.42591181041921206,-0.6714027322393009,0.0,0.17086782368730205,-0.9987845846344392,4.0,-0.5886934057314716,0.2023854097037857,2.0,0.19138207802052634,-0.8083760038228421,0.0,0.0,0.0,0.0,0.0,0.0
4.233670272103126,11.0,6.0,-0.1335139383870262,0.3393786810640794,0.0,0.49713319150669877,-0.09781713752002538,0.0,0.5171481672418105,0.9756330095873869,1.0,0.07833194468631612,0.8265468479402462,6.0,-0.5516617293105969,-0.6347742331912631,3.0,0.5990584655435816,0.5443315009139147,7.0,0.5679661492303802,-0.744307437545598,7.0,-0.5988280622274224,0.4835161253607364,8.0,0.43153175632703017,-0.8226458718185335,5.0,-0.5500527272649847,-0.97543169201015,0.0,0.0,0.0,0.0,0.0,0.0
0.3549303818045898,-2.0,8.0,0.4818005751997453,-0.18587884002868338,8.0,-0.38340788624344285,-0.5650856157649577,9.0,-0.28943422952762543,-0.9873873027777875,7.0,0.530940380896375,0.3543190378193592,1.0,0.5854340496450899,0.8453555498112751,1.0,-0.5939110285450526,-0.1636851411486638,3.0,-0.5562423125274812,-0.7988966989692188,6.0,0.5552979390142136,0.08286489169794868,5.0,-0.4007412640945996,0.09214685677083642,6.0,0.5913843339544447,-0.9060098363969732,0.0,0.0,0.0,0.0,0.0,0.0
2.116291207961465,-9.0,5.0,-0.5060481908733306,0.7652056475702669,6.0,0.2848070529727562,-0.9736111339437015,3.0,0.43624890991971094,0.5658408454912119,6.0,-0.5924719138430266,0.7060416045079223,7.0,-0.07944163288658587,-0.716820578954891,8.0,0.05014820790993713,0.9250798276840052,9.0,0.40362521536201307,-0.39830845986135716,9.0,-0.20410827437771975,0.8042975625874922,3.0,0.3047530451863035,0.7394781276195915,7.0,-0.4389078860175853,-0.7949025253170569,0.0,0.0,0.0,0.0,0.0,0.0
0.9307399630396199,2.0,8.0,0.5785742969983119,0.019827006982561724,6.0,-0.02479378555076597,-0.991965952307207,2.0,-0.28138053667851404,0.8537575233171149,5.0,0.591616366727216,0.9340536840502508,5.0,-0.039465481755412,-0.059180039237791436,1.0,-0.29900333852684763,-0.36275218142874655,4.0,-0.4778038818420701,-0.860868456802182,3.0,0.3668210351847489,-0.881374647059996,7.0,0.2500075521862539,-0.3311739766835366,9.0,0.06743328697316411,-0.37613775329860766,0.0,0.0,0.0,0.0,0.0,0.0
3.57737491336412,-9.0,2.0,-0.5994547655699979,0.8950341514081882,2.0,0.05832774360650046,-0.3155199401844459,4.0,-0.1308150043225474,0.4705705987894754,7.0,-0.38447100903381093,0.6228477997005846,5.0,0.29765267726392436,0.044168248887676814,7.0,-0.38447354101138104,0.9908266406111652,3.0,0.33644413507171317,-0.5771764575693806,8.0,0.25126451544334377,0.39804798523252577,1.0,-0.07129680085512882,0.9945017023248109,0.0,-0.43261417637298244,0.21062863729433168,0.0,0.0,0.0,0.0,0.0,0.0
2.393145663556956,-8.0,3.0,0.5152555695279326,0.9695582902090659,6.0,0.45673227291069984,-0.9968057399898754,2.0,0.2437828547206463,0.9424735500050248,6.0,0.2167345314331809,0.8885086216632002,6.0,-0.534635950788436,-0.1699017843309244,6.0,0.5117245492334369,0.8487068684987089,8.0,0.2848099557815255,-0.8614782455351836,8.0,-0.4644853393895272,0.30123805193620773,8.0,0.5965586158953867,-0.434121494686654,9.0,-0.427856138504084,-0.5583693699397559,0.0,0.0,0.0,0.0,0.0,0.0
1.4854135045572474,-4.0,5.0,-0.19154629888349217,0.9594232861854741,3.0,-0.483288024577796,-0.41915997814967654,5.0,-0.5700760480393132,0.3694545500330861,5.0,-0.0261759853955249,0.9984876343417984,6.0,0.5999043366496679,-0.06728187711243558,6.0,-0.5972334879873995,0.7895884912679274,7.0,-0.4389101347143758,-0.9938551741756938,8.0,0.5839011478928903,0.20121045280850577,2.0,-0.5483817211415276,0.9999782028796437,7.0,0.5024426228719678,-0.9717264117171631,0.0,0.0,0.0,0.0,0.0,0.0
2.393396671149136,16.0,8.0,-0.29306567587714255,0.41997461391035085,4.0,0.5991343459853751,-0.6031404878138081,4.0,0.5999768437599028,0.7174460430931234,5.0,-0.23895834352316778,0.9988292984406415,8.0,-0.46272682893189376,-0.5651006583850136,0.0,0.5510477064353726,-0.8926175529618101,6.0,0.5467932338586379,-0.9520917873375269,1.0,-0.4702269229138579,-0.8482222422240929,0.0,0.5856405293066702,0.7428930852382528,0.0,-0.3159176971978847,0.49896992888947156,0.0,0.0,1.0,1.0,0.0,0.0
0.36271753211214636,-3.0,2.0,0.11898075241379405,0.6403230168253595,2.0,-0.5937128561952371,0.09245229390833234,7.0,-0.39867774939893813,-0.05138064500171066,2.0,0.27755457095441133,0.4475972902397119,4.0,0.4833906942228724,0.700488347741081,2.0,-0.5729948824114831,-0.5395444577607941,1.0,-0.49258895350796733,0.4213577692443608,8.0,0.46866619158145206,-0.004201018050591403,6.0,-0.3251963343455158,0.47744862118226744,9.0,0.5009231289823018,-0.7849470741954818,0.0,0.0,1.0,1.0,0.0,0.0
