TGT,singular_array,prime_sqr_n_0,sine_prime_sqr_n_0,coss_prime_sqr_n_0,prime_sqr_n_1,sine_prime_sqr_n_1,coss_prime_sqr_n_1,prime_sqr_n_2,sine_prime_sqr_n_2,coss_prime_sqr_n_2,prime_sqr_n_3,sine_prime_sqr_n_3,coss_prime_sqr_n_3,prime_sqr_n_4,sine_prime_sqr_n_4,coss_prime_sqr_n_4,prime_sqr_n_5,sine_prime_sqr_n_5,coss_prime_sqr_n_5,prime_sqr_n_6,sine_prime_sqr_n_6,coss_prime_sqr_n_6,prime_sqr_n_7,sine_prime_sqr_n_7,coss_prime_sqr_n_7,prime_sqr_n_8,sine_prime_sqr_n_8,coss_prime_sqr_n_8,prime_sqr_n_9,sine_prime_sqr_n_9,coss_prime_sqr_n_9,promotional_effect_strength_0,LowSakes_effect_strength_0,promotional_effect_strength_1,LowSakes_effect_strength_1,promotional_effect_strength_2,LowSakes_effect_strength_2
4.898408559000836,-9.0,4.0,0.5999768437599028,0.7174460430931234,4.0,-0.06494571031636241,-0.13961313457670407,7.0,0.4695287607077873,0.07596828912655716,7.0,-0.3549451554595318,0.8529722250573759,3.0,-0.14016047637650103,-0.4424964565551965,8.0,0.5839011478928903,0.20121045280850577,3.0,0.24504631466068771,-0.9160482644535356,8.0,-0.5987400448542003,-0.5450994104772922,4.0,0.39472422573783966,-0.42651661364816223,3.0,-0.036704166500735824,0.08436599978934706,0.0,0.0,0.0,0.0,0.0,0.0
0.4803881785325101,13.0,4.0,-0.5370844321758989,0.7855140672144304,2.0,-0.05402311868185334,-0.7707947826129254,7.0,-0.25853678560207694,0.17847742295325045,5.0,0.2525171511174217,0.27792798194444407,7.0,-0.39868021409875537,0.6529415613464185,9.0,-0.563949156273265,0.40548204954323636,7.0,-0.589481240656506,0.011728164878662755,1.0,0.5587022626398724,0.9830716528700041,5.0,-0.08218331604222374,-0.6095958269841977,0.0,0.07926987495734827,0.9097964253990307,0.0,0.0,0.0,0.0,0.0,0.0
3.514696257187907,5.0,6.0,0.23411236264245266,0.3618987190812141,6.0,0.5212641453484315,0.2857170056545168,6.0,0.07155569147806558,0.5655879018978494,4.0,-0.06494571031636241,-0.13961313457670407,4.0,0.4296070842907938,-0.33995141260710443,7.0,0.5124437940331855,-0.31694901744838194,6.0,0.5942615262241993,-0.3985898048630354,1.0,-0.5980772967794022,0.9589104615724411,8.0,-0.38553461489342006,-0.9979709943149488,7.0,-0.5973645992385588,-0.8315978809407283,1.0,1.0,0.0,0.0,0.0,0.0
3.2941192780933695,5.0,8.0,0.18136409594553632,-0.16219888969594495,6.0,-0.5987402584674547,0.18528048282535095,2.0,-0.10480515313648484,0.9183178914257695,3.0,-0.1294644904909541,-0.5326916574203389,1.0,-0.4583513785573515,-0.9863189381172222,6.0,-0.38553208779542975,-0.677396810856768,9.0,-0.337370407829218,0.427344650019826,0.0,0.5512205752479467,0.7587744275384174,7.0,0.512445509518738,-0.8844788559835435,7.0,0.5616430772865129,-0.769834216377929,1.0,1.0,0.0,0.0,0.0,0.0
0.3435774324506597,-14.0,0.0,0.15323392591428153,0.6088696995023968,9.0,0.43056941369409085,0.8613340197948892,6.0,-0.4249362472682026,0.72286560207075,9.0,0.5944512735603593,0.9472950280287095,4.0,0.5946369655098998,-0.5258037509563055,2.0,0.41067393742677966,-0.8524939218279114,0.0,0.5764672584119248,-0.5769259352157396,6.0,0.03144293614612315,0.4561829839494319,9.0,-0.5922513476500975,-0.998857698728666,7.0,-0.4124950743018076,-0.699847589151721,1.0,1.0,0.0,0.0,0.0,0.0
0.03148001878337764,-2.0,8.0,0.5621294467633741,0.04386179961353316,9.0,-0.20410827437771975,0.8042975625874922,2.0,0.4005471671837404,0.8174761775649032,4.0,-0.5696430851681764,-0.43520188014056377,9.0,-0.20410827437771975,0.8042975625874922,6.0,0.12431394940541245,-0.8140040904360515,2.0,-0.32975987422711794,-0.9120200544818987,1.0,0.07833194468631612,0.8265468479402462,4.0,0.5998485511526434,0.0762741456748688,7.0,0.18004173628580938,-0.622385559464516,0.0,0.0,0.0,0.0,0.0,0.0
1.4077664052435408,-12.0,1.0,-0.4200871024835137,0.6933663565962265,9.0,-0.06357349819948463,0.7386700234474876,4.0,-0.5947856987061543,0.9967569229865512,8.0,0.48014447112806746,0.6590686986151754,5.0,0.23538552950821312,-0.42787862249773306,7.0,-0.42591181041921206,-0.6714027322393009,0.0,0.2243726485720324,-0.3969262759439796,1.0,0.19007038654275304,0.7640371228537232,7.0,-0.4124950743018076,-0.699847589151721,4.0,-0.13881493276544662,0.37698603272098713,0.0,0.0,0.0,0.0,0.0,0.0
2.47477124095807,-12.0,6.0,0.5741356615228385,0.775363296110817,5.0,0.03006130609502556,-0.5188811923042722,1.0,0.5988971504504963,0.4186070409420281,9.0,-0.20410827437771975,0.8042975625874922,0.0,-0.3320679034305732,-0.8438946619985124,1.0,0.2763273076223404,-0.3822556691693237,1.0,0.11762446241696671,-0.5835376914918831,7.0,-0.5997070212837855,0.4489438430511215,5.0,0.31841350623076814,-0.03515982020631108,3.0,-0.05540080333992151,0.7230775264469695,0.0,0.0,0.0,0.0,0.0,0.0
2.7390345734619865,-9.0,2.0,-0.5829939139025451,0.7692494656221482,6.0,-0.35383147127771963,-0.3246380456516632,1.0,-0.5543451393040181,0.3226365716863663,9.0,-0.06357349819948463,0.7386700234474876,7.0,-0.412497469316538,-0.012318824177630382,8.0,-0.5809977711024942,-0.5847603419410792,6.0,-0.5760336127784838,-0.8574854385838668,4.0,0.5995190984951005,0.9989010347628663,7.0,0.08877188357426061,-0.5382755358211564,5.0,0.43057171058228827,0.27157072072105387,0.0,0.0,0.0,0.0,0.0,0.0
3.0030287052825564,-1.0,4.0,0.35068278373453515,0.9872419150065095,5.0,0.49035973316273324,-0.683346246807465,7.0,-0.023414749432832827,0.8450276602295507,7.0,0.18004488235398258,0.09095225780143769,4.0,0.4424861996080801,-0.8775105076515497,1.0,0.5896889025674108,-0.18438057823890008,2.0,0.5657276150654013,-0.6702856011357077,2.0,-0.5829939139025451,0.7692494656221482,3.0,-0.05540080333992151,0.7230775264469695,6.0,-0.5892217611294966,0.06007589090938472,0.0,0.0,0.0,0.0,0.0,0.0
