TGT,singular_array,prime_sqr_n_0,sine_prime_sqr_n_0,coss_prime_sqr_n_0,prime_sqr_n_1,sine_prime_sqr_n_1,coss_prime_sqr_n_1,prime_sqr_n_2,sine_prime_sqr_n_2,coss_prime_sqr_n_2,prime_sqr_n_3,sine_prime_sqr_n_3,coss_prime_sqr_n_3,prime_sqr_n_4,sine_prime_sqr_n_4,coss_prime_sqr_n_4,prime_sqr_n_5,sine_prime_sqr_n_5,coss_prime_sqr_n_5,prime_sqr_n_6,sine_prime_sqr_n_6,coss_prime_sqr_n_6,prime_sqr_n_7,sine_prime_sqr_n_7,coss_prime_sqr_n_7,prime_sqr_n_8,sine_prime_sqr_n_8,coss_prime_sqr_n_8,prime_sqr_n_9,sine_prime_sqr_n_9,coss_prime_sqr_n_9,promotional_effect_strength_0,LowSakes_effect_strength_0,promotional_effect_strength_1,LowSakes_effect_strength_1,promotional_effect_strength_2,LowSakes_effect_strength_2
inf,-1.0,9.0,-0.36770623373074185,0.9497628622448077,6.0,0.44435017373193386,-0.7998018340274347,1.0,0.5347145778846655,0.49191825750792273,2.0,0.49582510225092125,0.19472960285264238,2.0,0.2437828547206463,0.9424735500050248,2.0,-0.49337752985921723,-0.3551751653964015,5.0,-0.11915058647573168,-0.8616339692088826,3.0,-0.296601316686772,-0.2255801634886402,3.0,-0.296601316686772,-0.2255801634886402,8.0,0.5388056042751874,-0.9394153131743073,0.0,0.0,0.0,0.0,0.0,0.0
3.9266103291377696,4.0,6.0,0.332999660984214,0.7384632209072726,2.0,-0.4210737679794655,-0.7433005746346806,1.0,-0.3615336070037089,0.5791526679720473,8.0,0.14528215592305802,-0.9992126949174267,2.0,-0.45924291563949615,0.9719422055551049,8.0,0.49115376116780607,0.9918910524110671,5.0,-0.15038942171941683,-0.9094159860811126,0.0,0.25869611899501,-0.959681078420009,8.0,-0.32519910596738527,0.9522778306507624,0.0,-0.5963897541851414,0.6662764740062884,1.0,1.0,0.0,0.0,0.0,0.0
3.185753766932522,6.0,7.0,-0.004664620583683459,0.8652761769607809,1.0,0.5357673058057831,-0.40436432175649284,8.0,-0.38553461489342006,-0.9979709943149488,9.0,-0.4407919962449897,-0.9677649758417125,0.0,0.5264027213109175,0.8763464157141643,1.0,-0.5909565653623604,-0.7759412379421851,8.0,0.5315833514682348,-0.2862830337982553,6.0,0.41829641334597795,0.4973978161351346,2.0,0.15548508659859805,-0.6835701686107869,2.0,0.49582510225092125,0.19472960285264238,1.0,1.0,0.0,0.0,0.0,0.0
0.06010021711316533,-13.0,0.0,0.25869611899501,-0.959681078420009,7.0,-0.4389078860175853,-0.7949025253170569,2.0,0.22653150887190565,0.48483416710328414,7.0,0.512445509518738,-0.8844788559835435,0.0,-0.5993304617394092,0.8219502408875067,0.0,0.5266124410464276,-0.9661625141239342,2.0,-0.4210737679794655,-0.7433005746346806,4.0,-0.4949468093020801,-0.21766395909684563,4.0,-0.4949468093020801,-0.21766395909684563,3.0,-0.2292513477380166,-0.0189297269747388,1.0,1.0,0.0,0.0,0.0,0.0
0.23737313394304974,-7.0,3.0,0.2278119626636906,-0.4208054514608363,6.0,0.2848070529727562,-0.9736111339437015,8.0,-0.5996620882688481,-0.9636353208084971,6.0,-0.5853960757589318,-0.6160109917945542,1.0,0.5166677866012841,0.9245066949835881,5.0,0.011320494350293168,0.1772969192793638,1.0,0.5357673058057831,-0.40436432175649284,0.0,0.47517635592741186,-0.9996809609091817,4.0,0.5934860881022535,-0.31723993402325934,7.0,-0.324035620719688,-0.9279122948496129,0.0,0.0,0.0,0.0,0.0,0.0
0.43477634399022796,-5.0,0.0,-0.26677176140029385,-0.9969489059163749,6.0,-0.02479378555076597,-0.991965952307207,1.0,0.5515935657527166,0.8579562046688234,1.0,0.5515935657527166,0.8579562046688234,6.0,0.03144293614612315,0.4561829839494319,7.0,-0.39868021409875537,0.6529415613464185,2.0,-0.5961300893579842,-0.5901109907243979,5.0,-0.5446012617892926,-0.10769576044339273,8.0,-0.4114893291251482,0.7493133827596372,3.0,0.295247100377011,0.1867605734849281,0.0,0.0,0.0,0.0,0.0,0.0
0.5751788910521737,6.0,5.0,0.5998780385180824,-0.004507761694188894,3.0,-0.017971678225325714,-0.5966453997113521,7.0,-0.4124950743018076,-0.699847589151721,0.0,-0.5981522357894352,0.9930682806417932,7.0,-0.3549478145095349,0.2559095836892512,5.0,0.4793155545128111,-0.028551465942732484,2.0,0.5061412670993106,-0.5036331262607745,7.0,0.25000455407465416,0.4126099928529672,1.0,0.5578487277109344,-0.996282387673913,1.0,-0.39250516459502677,0.8003511493673136,0.0,0.0,0.0,0.0,0.0,0.0
0.4495636149492793,14.0,6.0,-0.5082176622702889,0.20885583753989284,5.0,0.40362765561073805,-0.9217374217588525,4.0,0.3804105363503187,0.2793747008817119,7.0,0.18004173628580938,-0.622385559464516,8.0,0.5621294467633741,0.04386179961353316,6.0,-0.5987402584674547,0.18528048282535095,9.0,0.20045260223980438,-0.4697624387986659,0.0,-0.4577402625439378,-0.9442613916023262,5.0,-0.13746865114904028,-0.30953079787652504,0.0,0.5171481672418105,0.9756330095873869,0.0,0.0,0.0,0.0,0.0,0.0
0.6004029714084744,9.0,7.0,0.25000455407465416,0.4126099928529672,7.0,-0.5953174439089763,-0.99090629466234,0.0,-0.4057982491061034,0.9960435981261409,0.0,-0.4057982491061034,0.9960435981261409,9.0,-0.5850904152790428,-0.17020406309779018,2.0,0.5956243446221606,-0.9284728194250073,3.0,-0.017971678225325714,-0.5966453997113521,2.0,0.09551734331502774,-0.9805072026319128,4.0,-0.056778193460985456,-0.6716300282756256,3.0,-0.5725829827331899,0.47771812454030377,0.0,0.0,0.0,0.0,0.0,0.0
3.3400829884823904,-1.0,2.0,-0.3452628323384858,-0.9549909338250493,2.0,0.5716974852806346,-0.010812541629088963,6.0,-0.27410328593492317,-0.14615700285085864,9.0,-0.45329730269690516,-0.8919374406406625,9.0,0.4678011308051696,-0.06758792540962714,0.0,-0.5981863718652594,-0.9360727623783301,4.0,0.34398850819785914,-0.7540634635517721,9.0,0.5558216940282042,0.6829148593560701,7.0,0.48097479059098414,0.11487155128783627,9.0,0.03005801218241695,-0.9657728704198739,0.0,0.0,0.0,0.0,0.0,0.0
